# GREAT version 4.0.4	Species assembly: mm10	Association rule: Single nearest gene: 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Mouse Phenotype	MP:0004607	abnormal cervical atlas morphology	165	1.158765e-2	1.000000e+0	6.641479e-1	1.679244e+0	1.429215e+1	24	2.831250e-3	4.754358e-3	1868	3.113891e-2	1.000000e+0	1.576449e-1	1.679846e+0	8.334097e+0	14	52	4.082823e-3	2.692308e-1	peak_1219,peak_1432,peak_1433,peak_1434,peak_1435,peak_1436,peak_2028,peak_2206,peak_2452,peak_2541,peak_2630,peak_2729,peak_2730,peak_3000,peak_3335,peak_3568,peak_3569,peak_3570,peak_3571,peak_3592,peak_4681,peak_904,peak_905,peak_906	Foxc1,Kmt2a,Mllt3,Nkx3-2,Pax1,Pkdcc,Prrx2,Rarb,Rpl38,Sh3pxd2a,Shh,Sp3,T,Tbx15
Mouse Phenotype	MP:0011737	hypodipsia	166	1.164779e-2	1.000000e+0	6.635732e-1	1.242252e+1	1.609979e-1	2	3.189341e-5	3.961965e-4	3537	1.602711e-1	1.000000e+0	4.285224e-1	6.239428e+0	1.602711e-1	1	1	2.916302e-4	1.000000e+0	peak_3833,peak_3834	Mmp17
Mouse Phenotype	MP:0002703	abnormal renal tubule morphology	167	1.165128e-2	1.000000e+0	6.597973e-1	1.248983e+0	9.047361e+1	113	1.792266e-2	2.238510e-2	687	1.129748e-3	1.000000e+0	1.555171e-2	1.439868e+0	4.583753e+1	66	286	1.924759e-2	2.307692e-1	peak_1097,peak_1098,peak_1099,peak_1101,peak_1107,peak_1108,peak_1113,peak_1186,peak_1216,peak_1264,peak_1284,peak_1285,peak_1338,peak_1339,peak_1340,peak_1407,peak_1432,peak_1433,peak_1434,peak_1435,peak_1436,peak_1453,peak_1621,peak_1622,peak_1627,peak_1628,peak_1803,peak_1806,peak_1810,peak_198,peak_199,peak_2130,peak_2192,peak_2193,peak_2194,peak_2195,peak_2196,peak_2250,peak_2316,peak_2317,peak_2423,peak_2448,peak_2449,peak_2528,peak_2558,peak_2618,peak_2635,peak_2678,peak_2723,peak_2724,peak_2786,peak_2787,peak_279,peak_2795,peak_280,peak_2839,peak_2840,peak_2841,peak_2842,peak_2880,peak_2979,peak_3055,peak_3056,peak_3268,peak_3269,peak_3270,peak_3271,peak_3272,peak_3456,peak_3483,peak_3549,peak_3550,peak_3551,peak_3552,peak_3553,peak_3554,peak_3563,peak_3599,peak_3690,peak_3691,peak_3728,peak_3898,peak_3899,peak_3900,peak_3936,peak_400,peak_4281,peak_429,peak_4311,peak_4331,peak_4490,peak_4491,peak_4492,peak_451,peak_452,peak_4560,peak_4613,peak_4723,peak_4784,peak_4818,peak_52,peak_525,peak_53,peak_54,peak_55,peak_56,peak_57,peak_861,peak_912,peak_979,peak_980,peak_982,peak_983	2410089E03Rik,Agtr1a,Agtr1b,Arl3,Bmp7,C1galt1,Cc2d2a,Cdh4,Cdkn1c,Crim1,Ctnnb1,Dab2,Dapk1,Dicer1,Dlg5,Dnase1,Fat4,Fgfr2,Galc,Grm1,Hoxd11,Ilk,Itga1,Kirrel,Lgmn,Lmx1b,Lyst,Maf,Magi2,Mef2c,Meox2,Mep1b,Mgat5b,Mtor,Nedd4l,Nos3,Nphp3,Nr3c2,Pax8,Pcsk2,Pkd2,Pkhd1,Pmm2,Psap,Pten,Rarb,Sema4d,Slc19a3,Slc4a4,Smad3,Sostdc1,Tcf21,Tet2,Tfap2b,Tfcp2l1,Tgfb2,Tlr4,Tns2,Ttc21b,Ttc8,Vegfa,Wasl,Wnt4,Wt1,Xylt2,Yap1
Mouse Phenotype	MP:0003300	gastrointestinal ulcer	168	1.167494e-2	1.000000e+0	6.572018e-1	1.678083e+0	1.430203e+1	24	2.833208e-3	4.754358e-3	779	1.961068e-3	1.000000e+0	2.380721e-2	2.176545e+0	6.891657e+0	15	43	4.374453e-3	3.488372e-1	peak_1268,peak_1270,peak_1404,peak_1405,peak_1796,peak_2646,peak_2647,peak_2694,peak_2872,peak_2873,peak_2874,peak_2875,peak_2876,peak_2988,peak_2994,peak_3179,peak_3180,peak_3181,peak_3523,peak_3661,peak_4512,peak_56,peak_57,peak_623	Abcb1a,Cgn,Cyld,Drd1,Il6st,Itgav,Kit,Kitl,Map3k7,Nfil3,Pglyrp3,Pkhd1,Sox2,Spint1,Vdr
Mouse Phenotype	MP:0004608	abnormal cervical axis morphology	169	1.170050e-2	1.000000e+0	6.547434e-1	1.623210e+0	1.663371e+1	27	3.295108e-3	5.348653e-3	685	1.126530e-3	1.000000e+0	1.555269e-2	2.282718e+0	6.571115e+0	15	41	4.374453e-3	3.658537e-1	peak_1432,peak_1433,peak_1434,peak_1435,peak_1436,peak_2028,peak_2206,peak_2452,peak_2520,peak_2541,peak_2729,peak_2730,peak_3000,peak_31,peak_32,peak_3335,peak_3568,peak_3569,peak_3570,peak_3571,peak_3592,peak_4250,peak_4251,peak_4261,peak_4262,peak_4263,peak_4681	Etl4,Kmt2a,Mllt3,Nkx3-2,Pax1,Pkdcc,Prrx2,Rarb,Sh3pxd2a,Shh,Sulf1,T,Tbx15,Tenm4,Tyr
Mouse Phenotype	MP:0020363	abnormal germ cell physiology	170	1.175921e-2	1.000000e+0	6.541579e-1	1.875413e+0	9.064668e+0	17	1.795695e-3	3.367670e-3	211	5.325011e-6	5.035863e-2	2.386665e-4	3.686935e+0	3.525964e+0	13	22	3.791193e-3	5.909091e-1	peak_1219,peak_1269,peak_1462,peak_294,peak_315,peak_3661,peak_4093,peak_4638,peak_494,peak_495,peak_496,peak_623,peak_744,peak_745,peak_850,peak_982,peak_983	Brip1,Cxcl12,Cxcr4,Fancl,Foxc1,Kit,Kitl,Lhx9,Meox2,Pin1,Prdm1,Ror2,Wnt5a
Mouse Phenotype	MP:0004166	abnormal limbic system morphology	171	1.184364e-2	1.000000e+0	6.550018e-1	1.182615e+0	1.606610e+2	190	3.182666e-2	3.763867e-2	29	9.434800e-12	8.922490e-8	3.076721e-9	1.821731e+0	6.587142e+1	120	411	3.499563e-2	2.919708e-1	peak_1008,peak_1009,peak_1010,peak_1011,peak_1018,peak_1157,peak_1186,peak_1192,peak_1216,peak_1219,peak_1250,peak_1251,peak_1252,peak_1270,peak_1272,peak_1283,peak_1327,peak_1328,peak_1329,peak_1371,peak_1390,peak_1420,peak_1496,peak_1497,peak_152,peak_153,peak_154,peak_155,peak_158,peak_1587,peak_164,peak_1665,peak_1682,peak_1859,peak_1878,peak_1879,peak_1880,peak_1910,peak_1911,peak_1912,peak_1913,peak_1990,peak_1991,peak_2002,peak_2003,peak_2004,peak_2007,peak_2008,peak_2010,peak_2030,peak_2031,peak_2033,peak_2069,peak_2136,peak_2187,peak_2221,peak_2222,peak_223,peak_224,peak_2241,peak_2293,peak_2294,peak_2338,peak_2394,peak_2423,peak_2505,peak_2506,peak_2566,peak_2612,peak_2619,peak_2796,peak_2872,peak_2873,peak_2874,peak_2875,peak_2876,peak_294,peak_2963,peak_2964,peak_2978,peak_3018,peak_3033,peak_3034,peak_3049,peak_3050,peak_3051,peak_311,peak_3115,peak_3162,peak_3163,peak_3164,peak_3165,peak_3166,peak_3167,peak_3218,peak_3219,peak_3275,peak_3276,peak_3277,peak_3278,peak_3279,peak_3280,peak_3281,peak_331,peak_3314,peak_3315,peak_3316,peak_3317,peak_3318,peak_3328,peak_3375,peak_3389,peak_3401,peak_3523,peak_3558,peak_3563,peak_3568,peak_3569,peak_3570,peak_3571,peak_3609,peak_375,peak_3774,peak_3775,peak_3776,peak_3777,peak_3797,peak_3798,peak_3852,peak_3930,peak_3936,peak_3955,peak_4004,peak_4005,peak_4006,peak_4026,peak_4027,peak_4028,peak_4029,peak_4030,peak_4039,peak_406,peak_4062,peak_4063,peak_407,peak_4097,peak_4137,peak_430,peak_431,peak_4328,peak_4355,peak_4417,peak_4490,peak_4491,peak_4492,peak_4510,peak_4594,peak_4595,peak_4641,peak_4681,peak_4689,peak_4690,peak_4783,peak_4796,peak_4818,peak_4849,peak_4887,peak_4890,peak_4906,peak_4948,peak_521,peak_522,peak_523,peak_525,peak_570,peak_613,peak_644,peak_652,peak_653,peak_654,peak_735,peak_754,peak_889,peak_921,peak_951,peak_952,peak_953,peak_968,peak_984,peak_985	Abcb1a,Afdn,Agtr1a,Agtr2,Alk,Arl6,Arsg,Arx,Bid,Brinp1,Brsk2,Btg1,Cadm1,Ccdc88a,Cdk5rap2,Chd7,Chl1,Cit,Cplx2,Csf1,Ctnna2,Ctnnb1,Cxcr4,Dab1,Dclk2,Dgkb,Disc1,Dmrta2,Drd1,Dscam,Dyrk1a,Emx1,Epm2a,Faah,Fabp7,Fezf1,Fezf2,Fgf13,Fmr1,Foxc1,Foxg1,Fshr,Fzd9,Gabbr2,Gli3,Gnaq,Gria2,Hsf2,Id4,Itsn1,Kalrn,Kcnj6,Kcnq2,Kif14,Kif2a,Klf7,Kmt2a,Kras,Ldlr,Lef1,Lhx2,Lhx5,Lmx1a,Lrfn2,Lrrtm4,Lyst,Map1b,Map2,Mbd1,Mycbp2,Nfib,Nos3,Npas3,Nr2f1,Nr3c2,Nrp2,Ntrk2,Otx1,Otx2,Park2,Pcnt,Plxna4,Pou3f2,Ppargc1a,Prkab1,Prox1,Psap,Psmg1,Ptbp2,Pten,Rbfox3,Reln,Rgs2,Scn1a,Sema3f,Sema6a,Sh3gl2,Shh,Snca,Sox1,Sox11,Sox2,Sp4,St8sia4,Tbr1,Tlr3,Tmem108,Tph2,Trib2,Trio,Tsc2,Vim,Wasl,Xpa,Ywhaz,Zbtb20,Zdhhc17,Zfp423,Zfp521,Zic3
Mouse Phenotype	MP:0010584	abnormal conotruncus septation	172	1.184648e-2	1.000000e+0	6.513498e-1	2.903048e+0	2.411258e+0	7	4.776661e-4	1.386688e-3	2811	8.695574e-2	1.000000e+0	2.925437e-1	2.674041e+0	1.121898e+0	3	7	8.748906e-4	4.285714e-1	peak_1432,peak_1433,peak_1434,peak_1435,peak_1436,peak_2533,peak_3444	Arid1a,Rarb,Rxra
Mouse Phenotype	MP:0000280	thin ventricular wall	173	1.190177e-2	1.000000e+0	6.506072e-1	1.350951e+0	4.737403e+1	64	9.384713e-3	1.267829e-2	356	6.693760e-5	6.330289e-1	1.778171e-3	1.814302e+0	2.259822e+1	41	141	1.195684e-2	2.907801e-1	peak_10,peak_1338,peak_1339,peak_1340,peak_1404,peak_1405,peak_1620,peak_166,peak_167,peak_168,peak_1684,peak_1685,peak_1686,peak_169,peak_1692,peak_170,peak_1765,peak_1810,peak_188,peak_2082,peak_2130,peak_2133,peak_2134,peak_217,peak_218,peak_219,peak_220,peak_2204,peak_221,peak_2343,peak_2344,peak_2375,peak_2377,peak_2422,peak_2533,peak_2810,peak_3360,peak_3483,peak_3484,peak_3485,peak_3486,peak_3511,peak_3563,peak_3992,peak_402,peak_4051,peak_4052,peak_4076,peak_4106,peak_4107,peak_4137,peak_4311,peak_4431,peak_4432,peak_4433,peak_4613,peak_4842,peak_4849,peak_4956,peak_4957,peak_4958,peak_4965,peak_817,peak_975	A1cf,Agtr2,Ar,Capn1,Casz1,Ccnd2,Ccnd3,Cdk6,Cenpf,Ep300,Erbb4,Fgf16,Fgfr2,Foxp1,Grhl2,Grk2,Grm7,Hand2,Hdac9,Hey1,Hoxa13,Il6st,Jun,Kdm6a,Kras,Mef2c,Mtor,Myh10,Nos3,Pax3,Pdcd1,Pmm2,Ptger4,Rb1cc1,Rxra,Scube3,Slc8a1,Smad7,Vegfa,Yap1,Zfpm2
Mouse Phenotype	MP:0004424	temporal bone hypoplasia	174	1.203511e-2	1.000000e+0	6.541151e-1	2.660272e+0	3.007211e+0	8	5.957233e-4	1.584786e-3	3196	1.231491e-1	1.000000e+0	3.643996e-1	3.119714e+0	6.410844e-1	2	4	5.832604e-4	5.000000e-1	peak_1008,peak_1009,peak_1010,peak_1011,peak_3750,peak_3751,peak_3752,peak_3753	Foxg1,Mn1
Mouse Phenotype	MP:0004082	abnormal habenula morphology	175	1.216830e-2	1.000000e+0	6.575749e-1	2.887440e+0	2.424292e+0	7	4.802481e-4	1.386688e-3	856	2.872258e-3	1.000000e+0	3.173241e-2	4.991543e+0	8.013555e-1	4	5	1.166521e-3	8.000000e-1	peak_152,peak_153,peak_154,peak_155,peak_1587,peak_4796,peak_4849	Agtr2,Mycbp2,Nrp2,Sema3f
Mouse Phenotype	MP:0004604	abnormal vertebral pedicle morphology	176	1.226512e-2	1.000000e+0	6.590411e-1	2.882835e+0	2.428165e+0	7	4.810152e-4	1.386688e-3	3408	1.419893e-1	1.000000e+0	3.940120e-1	1.919824e+0	2.083524e+0	4	13	1.166521e-3	3.076923e-1	peak_2082,peak_2729,peak_2730,peak_3858,peak_904,peak_905,peak_906	Pax1,Rpl38,Scube3,Uncx
Mouse Phenotype	MP:0005528	decreased renal glomerular filtration rate	177	1.238062e-2	1.000000e+0	6.614888e-1	2.007628e+0	6.973403e+0	14	1.381419e-3	2.773376e-3	1000	4.672930e-3	1.000000e+0	4.419190e-2	2.552493e+0	3.525964e+0	9	22	2.624672e-3	4.090909e-1	peak_1107,peak_1108,peak_1113,peak_1216,peak_2130,peak_2192,peak_2193,peak_2194,peak_2195,peak_2196,peak_2528,peak_3563,peak_3770,peak_449	Agtr1a,Crim1,Dicer1,Hnf1a,Lgmn,Nos3,Pax8,Sgk1,Vegfa
Mouse Phenotype	MP:0010826	absent lung saccules	178	1.238446e-2	1.000000e+0	6.579766e-1	3.701639e+0	1.350753e+0	5	2.675818e-4	9.904913e-4	3537	1.602711e-1	1.000000e+0	4.285224e-1	6.239428e+0	1.602711e-1	1	1	2.916302e-4	1.000000e+0	peak_3314,peak_3315,peak_3316,peak_3317,peak_3318	Nfib
Mouse Phenotype	MP:0009896	palatine bone horizontal plate hypoplasia	179	1.242405e-2	1.000000e+0	6.563924e-1	4.552160e+0	8.787037e-1	4	1.740697e-4	7.923930e-4	3537	1.602711e-1	1.000000e+0	4.285224e-1	6.239428e+0	1.602711e-1	1	1	2.916302e-4	1.000000e+0	peak_3750,peak_3751,peak_3752,peak_3753	Mn1
Mouse Phenotype	MP:0003156	abnormal leukocyte migration	180	1.248755e-2	1.000000e+0	6.560820e-1	1.386851e+0	3.893712e+1	54	7.713376e-3	1.069731e-2	2184	4.717493e-2	1.000000e+0	2.042735e-1	1.311698e+0	2.820771e+1	37	176	1.079032e-2	2.102273e-1	peak_1097,peak_1098,peak_1099,peak_1127,peak_1128,peak_1349,peak_1447,peak_1759,peak_1796,peak_2036,peak_2037,peak_207,peak_2308,peak_2309,peak_2375,peak_2377,peak_2423,peak_2505,peak_2506,peak_2542,peak_2646,peak_2647,peak_294,peak_300,peak_3018,peak_3028,peak_3203,peak_3204,peak_3268,peak_3269,peak_3270,peak_3271,peak_3272,peak_3563,peak_3709,peak_3758,peak_3759,peak_3760,peak_3761,peak_3871,peak_390,peak_397,peak_4040,peak_4105,peak_4145,peak_4252,peak_4332,peak_4532,peak_4533,peak_4641,peak_4678,peak_481,peak_482,peak_876	Arhgap25,B4galt1,Capn1,Cdh5,Cmklr1,Csf1,Ctsc,Cttn,Cxcl13,Cxcr4,Cxcr5,Edil3,Evl,Flt1,Galc,Grk2,Inpp5d,Itgav,Itgb3,Ldlr,Myh9,Ndst1,Nlrp12,Nos3,Parp1,Plau,Pten,Ptges,Rassf5,S1pr1,Thbs2,Tlr4,Tlr5,Traf3ip2,Vdr,Vim,Vwf
Mouse Phenotype	MP:0008059	abnormal podocyte foot process morphology	181	1.250944e-2	1.000000e+0	6.536010e-1	1.557728e+0	1.990078e+1	31	3.942310e-3	6.141046e-3	1304	1.184518e-2	1.000000e+0	8.590481e-2	1.727842e+0	1.041762e+1	18	65	5.249344e-3	2.769231e-1	peak_107,peak_1407,peak_1759,peak_1837,peak_1838,peak_2130,peak_2192,peak_2193,peak_2194,peak_2195,peak_2196,peak_2455,peak_2456,peak_2457,peak_2533,peak_2558,peak_2678,peak_3483,peak_3549,peak_3550,peak_3551,peak_3552,peak_3553,peak_3554,peak_3953,peak_4281,peak_429,peak_4415,peak_451,peak_452,peak_4613	Adipoq,Col17a1,Crim1,Fat1,Grm1,Ilk,Itga1,Lmx1b,Magi2,Mtor,Myh9,Nck2,Podxl,Rxra,Tcf21,Vegfa,Wt1,Yap1
Mouse Phenotype	MP:0010512	absent PR interval	182	1.253415e-2	1.000000e+0	6.512937e-1	3.690293e+0	1.354906e+0	5	2.684045e-4	9.904913e-4	4709	2.948617e-1	1.000000e+0	5.921654e-1	3.119714e+0	3.205422e-1	1	2	2.916302e-4	5.000000e-1	peak_3790,peak_3791,peak_3792,peak_3793,peak_3794	Tbx3
Mouse Phenotype	MP:0008390	abnormal primordial germ cell proliferation	183	1.309824e-2	1.000000e+0	6.768856e-1	2.450290e+0	3.673035e+0	9	7.276217e-4	1.782884e-3	670	1.011170e-3	1.000000e+0	1.427259e-2	3.639667e+0	1.923253e+0	7	12	2.041411e-3	5.833333e-1	peak_315,peak_3661,peak_4638,peak_623,peak_744,peak_745,peak_850,peak_982,peak_983	Brip1,Fancl,Kit,Kitl,Lhx9,Meox2,Pin1
Mouse Phenotype	MP:0003182	decreased pulmonary endothelial cell surface	184	1.321576e-2	1.000000e+0	6.792470e-1	3.157109e+0	1.900473e+0	6	3.764804e-4	1.188590e-3	1667	2.568053e-2	1.000000e+0	1.456873e-1	6.239428e+0	3.205422e-1	2	2	5.832604e-4	1.000000e+0	peak_1432,peak_1433,peak_1434,peak_1435,peak_1436,peak_2130	Rarb,Vegfa
Mouse Phenotype	MP:0001861	lung inflammation	185	1.348739e-2	1.000000e+0	6.894608e-1	1.323491e+0	5.289042e+1	70	1.047750e-2	1.386688e-2	2125	4.275076e-2	1.000000e+0	1.902560e-1	1.288896e+0	3.413774e+1	44	213	1.283173e-2	2.065728e-1	peak_1018,peak_103,peak_1113,peak_1186,peak_1218,peak_166,peak_167,peak_168,peak_169,peak_170,peak_1900,peak_1954,peak_1955,peak_1956,peak_1957,peak_2036,peak_2037,peak_207,peak_2094,peak_2130,peak_2316,peak_2317,peak_2353,peak_2423,peak_2436,peak_2610,peak_2676,peak_2770,peak_2944,peak_2945,peak_3010,peak_3018,peak_3256,peak_3257,peak_3258,peak_3268,peak_3269,peak_3270,peak_3271,peak_3272,peak_3360,peak_3451,peak_3568,peak_3569,peak_357,peak_3570,peak_3571,peak_358,peak_3758,peak_3759,peak_3760,peak_3761,peak_3883,peak_3946,peak_397,peak_4120,peak_4137,peak_4311,peak_4416,peak_4712,peak_4713,peak_4714,peak_491,peak_763,peak_779,peak_863,peak_876,peak_919,peak_920,peak_976	Abcg1,Ahr,Cmklr1,Col1a1,Csf1,Dicer1,Erbb4,F11,Fasl,Fgfr2,Foxo3,Foxq1,Gprc5a,Hps1,Il12a,Il12b,Il1r1,Inpp5d,Itgb3,Itgb6,Jun,Kl,Kras,Lcp2,Lep,Lyst,Nedd4l,Nfatc1,Nfatc2,Nfkbiz,Npas3,Pten,Ptpn22,Rag2,Rgs3,Runx3,Shh,Socs3,Thbs2,Tlr4,Tlr5,Uaca,Usp25,Vegfa
Mouse Phenotype	MP:0000913	abnormal brain development	186	1.351099e-2	1.000000e+0	6.869539e-1	1.133214e+0	2.762056e+2	313	5.471585e-2	6.200475e-2	11	7.289393e-14	6.893579e-10	6.266890e-11	1.627677e+0	1.290182e+2	210	805	6.124234e-2	2.608696e-1	peak_1000,peak_1008,peak_1009,peak_1010,peak_1011,peak_1014,peak_1018,peak_1032,peak_1033,peak_1097,peak_1098,peak_1099,peak_1111,peak_1112,peak_1120,peak_1127,peak_1128,peak_1192,peak_1214,peak_1218,peak_1219,peak_1221,peak_1236,peak_1237,peak_1250,peak_1251,peak_1252,peak_1269,peak_1283,peak_1362,peak_1371,peak_1404,peak_1405,peak_1420,peak_1453,peak_1496,peak_1497,peak_152,peak_153,peak_154,peak_155,peak_1587,peak_1589,peak_1631,peak_1665,peak_1666,peak_1684,peak_1685,peak_1686,peak_1722,peak_1723,peak_1757,peak_1765,peak_1801,peak_1822,peak_1878,peak_1879,peak_188,peak_1880,peak_1901,peak_1910,peak_1911,peak_1912,peak_1913,peak_1982,peak_1983,peak_1986,peak_1987,peak_1988,peak_2003,peak_2004,peak_2007,peak_2008,peak_2010,peak_2033,peak_2038,peak_2068,peak_2130,peak_2163,peak_2164,peak_2174,peak_2175,peak_223,peak_2239,peak_224,peak_2241,peak_2244,peak_2245,peak_2281,peak_2301,peak_2308,peak_2309,peak_2330,peak_2331,peak_2336,peak_2338,peak_2347,peak_2348,peak_2392,peak_2393,peak_2423,peak_2427,peak_2428,peak_2486,peak_2510,peak_2533,peak_2546,peak_2558,peak_2565,peak_2566,peak_2585,peak_2586,peak_2600,peak_2612,peak_2616,peak_2626,peak_2627,peak_2646,peak_2647,peak_2677,peak_2687,peak_2694,peak_2715,peak_2716,peak_2737,peak_2751,peak_2771,peak_2786,peak_2787,peak_2801,peak_281,peak_2861,peak_2862,peak_2863,peak_2872,peak_2873,peak_2874,peak_2875,peak_2876,peak_2881,peak_2906,peak_294,peak_2958,peak_2959,peak_2976,peak_3018,peak_3033,peak_3034,peak_3046,peak_3049,peak_3050,peak_3051,peak_3073,peak_3115,peak_3162,peak_3163,peak_3164,peak_3165,peak_3166,peak_3167,peak_3214,peak_3218,peak_3279,peak_3280,peak_3281,peak_330,peak_3314,peak_3315,peak_3316,peak_3317,peak_3318,peak_3360,peak_3364,peak_3375,peak_3389,peak_341,peak_342,peak_3452,peak_3483,peak_3558,peak_3568,peak_3569,peak_3570,peak_3571,peak_3599,peak_363,peak_3661,peak_3701,peak_3720,peak_3721,peak_375,peak_378,peak_3797,peak_3798,peak_3847,peak_3848,peak_3849,peak_3850,peak_3852,peak_390,peak_393,peak_3930,peak_3933,peak_3936,peak_3946,peak_395,peak_4007,peak_4008,peak_4009,peak_4010,peak_4021,peak_4022,peak_4026,peak_4027,peak_4039,peak_4053,peak_4054,peak_4055,peak_4056,peak_4072,peak_4073,peak_4081,peak_4082,peak_4093,peak_4096,peak_4104,peak_4106,peak_4107,peak_412,peak_413,peak_4137,peak_416,peak_417,peak_4226,peak_4227,peak_4228,peak_4294,peak_4311,peak_4328,peak_4355,peak_4366,peak_439,peak_440,peak_441,peak_4415,peak_4417,peak_4510,peak_4549,peak_459,peak_4591,peak_4612,peak_4644,peak_4645,peak_4646,peak_4681,peak_4723,peak_4744,peak_475,peak_4759,peak_476,peak_477,peak_4784,peak_4787,peak_4794,peak_4796,peak_4818,peak_4819,peak_4832,peak_4842,peak_4875,peak_4887,peak_4948,peak_4956,peak_4957,peak_4958,peak_4959,peak_4962,peak_499,peak_554,peak_561,peak_562,peak_570,peak_589,peak_605,peak_623,peak_660,peak_708,peak_709,peak_710,peak_735,peak_754,peak_792,peak_793,peak_817,peak_84,peak_847,peak_85,peak_863,peak_886,peak_887,peak_888,peak_904,peak_905,peak_906,peak_910,peak_940,peak_941,peak_948,peak_967,peak_968,peak_982,peak_983,peak_99	Afdn,Ak7,Apob,Ar,Arl6,Arx,Ass1,Atp2c1,Axin2,Bmp7,Bmper,Brsk2,Btaf1,Cacna2d2,Cacnb2,Cadps2,Casp7,Cc2d2a,Ccdc88a,Ccnd2,Ccnf,Cdh2,Cdk5rap2,Cecr2,Cfap54,Chd7,Cited2,Cobl,Col1a1,Crb2,Csf1,Csnk2a1,Ctnna2,Ctnnb1,Cxcl12,Cxcr4,Dab1,Ddx3x,Dhx35,Dlg3,Dlg5,Dll1,Dmrta2,Dnah5,Dnm1l,Dscam,Dync2h1,Efna5,Emx1,Enah,Ep300,Evl,Ext1,F2r,Fat1,Fbxw7,Fezf1,Fezf2,Fgfr2,Fign,Foxc1,Foxg1,Foxj1,Foxq1,Frem2,Fzd9,Galc,Gas8,Gli2,Gli3,Gnaz,Grem1,Grhl2,Grhl3,Grid2,Gsc,Gtf2i,Gtf2ird1,Hectd1,Hhat,Hydin,Id2,Id4,Il6st,Insc,Intu,Ipmk,Itga6,Itgav,Itpr1,Jun,Kcnj6,Kdm6a,Khdrbs2,Kif20b,Kifap3,Kit,Kitl,Kmt2a,Kras,Lama1,Lama2,Lef1,Lep,Lhx1,Lhx2,Lhx5,Lin28b,Lmx1a,Lmx1b,Map1b,Marcks,Mbd1,Mcph1,Mdm2,Mecom,Meox2,Mib1,Mthfd1l,Mtor,Mycbp2,Mycn,Myh10,Ndst1,Nfib,Npas3,Nphp3,Nr4a2,Nrcam,Nrp2,Ntrk2,Nuak1,Olfr16,Olig1,Ophn1,Otx1,Otx2,Parp1,Pax3,Pax5,Pcnt,Pex2,Pex5,Pitx2,Plcb4,Pou3f2,Prok2,Psat1,Psmg1,Ptbp2,Pten,Rapgef2,Rbfox2,Reln,Rgma,Rnd3,Rnf2,Ror1,Ror2,Rpl24,Rpl31,Rpl38,Rxra,Rybp,Sall4,Scn8a,Sec23a,Sema3f,Shh,Shroom3,Skor2,Slc17a5,Smad3,Smad4,Smarca1,Snx2,Sox1,Sox11,Sox2,Sox4,Spef2,Spint1,Spry2,Spry4,Srgap3,St8sia4,Tbr1,Tcf4,Tcf7,Tcf7l1,Tfap2a,Tiam1,Tlr3,Tpbg,Traf6,Trio,Trp53bp2,Tubb2b,Twsg1,Uchl5,Ulk4,Unc5c,Vegfa,Wasl,Wdfy3,Xpa,Zbtb20,Zfp423,Zfp521,Zic3
Mouse Phenotype	MP:0002271	abnormal pulmonary alveolar duct morphology	187	1.353955e-2	1.000000e+0	6.847247e-1	1.748028e+0	1.144146e+1	20	2.266534e-3	3.961965e-3	1305	1.186678e-2	1.000000e+0	8.599551e-2	2.569176e+0	2.724609e+0	7	17	2.041411e-3	4.117647e-1	peak_1066,peak_1067,peak_1432,peak_1433,peak_1434,peak_1435,peak_1436,peak_166,peak_167,peak_168,peak_169,peak_170,peak_3268,peak_3269,peak_3270,peak_3271,peak_3272,peak_3883,peak_4137,peak_4253	Erbb4,Fut8,Kl,Kras,Rab38,Rarb,Tlr4
Mouse Phenotype	MP:0000613	abnormal salivary gland morphology	188	1.365178e-2	1.000000e+0	6.867281e-1	1.468656e+0	2.655489e+1	39	5.260478e-3	7.725832e-3	1543	1.949947e-2	1.000000e+0	1.195117e-1	1.599853e+0	1.250115e+1	20	78	5.832604e-3	2.564103e-1	peak_1374,peak_1410,peak_143,peak_1432,peak_1433,peak_1434,peak_1435,peak_1436,peak_1841,peak_2174,peak_2423,peak_2452,peak_2533,peak_279,peak_280,peak_2872,peak_2873,peak_2874,peak_2875,peak_2876,peak_3010,peak_3314,peak_3315,peak_3316,peak_3317,peak_3318,peak_3506,peak_3507,peak_3568,peak_3569,peak_357,peak_3570,peak_3571,peak_358,peak_4137,peak_4311,peak_481,peak_482,peak_909	Fasl,Fgf10,Fgfr2,Kras,Marveld2,Nfib,Prdm16,Pten,Ptpn22,Rarb,Rxra,Satb2,Sh3pxd2a,Shh,Sox2,Tfcp2l1,Traf3ip2,Trp63,Twsg1,Unk
